postal_code,lat,lng,latlon
M1R 3W5,43.75027,-79.29831,43.75027|-79.29831
M1H 1V9,43.767049542090795,-79.22908544540404,43.7670495420908|-79.22908544540405
M5M 3Z3,43.73042269954124,-79.41904343639548,43.730422699541236|-79.41904343639548
M1G 2M3,43.767242,-79.227659,43.767242|-79.227659
M1H 2Y1,43.766984,-79.22884599999998,43.766984|-79.228846
M5V,43.64633127203581,-79.38716609463783,43.64633127203582|-79.38716609463783
M5V,43.646242317611645,-79.38707932062633,43.64624231761165|-79.38707932062633
M5V 3G7,43.645863,-79.387849,43.645863|-79.387849
M5V 3G7,43.64592019324565,-79.38750743865967,43.64592019324565|-79.38750743865967
M5V 3G7,43.64619097526013,-79.38652759982267,43.64619097526013|-79.38652759982267
M5V,43.646061222883645,-79.38698641923725,43.64606122288365|-79.38698641923725
M5V 3G7,43.64593140837893,-79.38686298635422,43.64593140837892|-79.38686298635422
M5V 3G7,43.646273395437724,-79.38775367911096,43.64627339543773|-79.38775367911096
M5V 3L3,43.64559727252905,-79.38592829955122,43.645597272529045|-79.38592829955122
M5V 3G7,43.645573,-79.388871,43.645573|-79.388871
M4L 1N4,43.669940026279,-79.30951605366795,43.669940026279|-79.30951605366796
M4L 1S6,43.669761880758934,-79.31145848973148,43.66976188075892|-79.31145848973148
M5V 3E5,43.649329841586635,-79.38917086336441,43.64932984158663|-79.3891708633644
M4L 1T4,43.67214732912675,-79.31141446896557,43.67214732912675|-79.31141446896557
M4L 1T4,43.6718017,-79.3101658,43.6718017|-79.3101658
M4L 3Y4,43.66754479999999,-79.31124439999998,43.66754479999999|-79.31124439999999
M4L 1T3,43.67028397275917,-79.31121087265299,43.670283972759165|-79.31121087265299
M4L 1T2,43.669536,-79.311346,43.669536|-79.311346
M4L 1T3,43.670598,-79.310903,43.670598|-79.310903
M4L 1S5,43.66784242102837,-79.31184917311839,43.66784242102837|-79.31184917311839
M4L 1T3,43.67053818775341,-79.31000029080603,43.67053818775341|-79.31000029080603
M4L 1S6,43.66975157973256,-79.31144748454194,43.66975157973256|-79.31144748454194
M4L 1G7,43.66751192182904,-79.31200324499001,43.667511921829046|-79.31200324499001
M4L 1T5,43.67166137695313,-79.31034851074219,43.671661376953125|-79.31034851074219
M4L 3M8,43.66815099651121,-79.30957317352295,43.66815099651121|-79.30957317352295
M4L 1S5,43.668401931200094,-79.31163457258731,43.66840193120009|-79.31163457258732
M4L 1G7,43.667633887815455,-79.31115584654627,43.66763388781545|-79.31115584654627
M4L 1P4,43.67146,-79.30848399999998,43.67146|-79.308484
M4L,43.66767388992154,-79.30866863262779,43.66767388992154|-79.3086686326278
M4L 3Y5,43.667964420089376,-79.30980769679083,43.667964420089376|-79.30980769679083
M4L,43.668323590223764,-79.30874016846764,43.66832359022376|-79.30874016846764
M4L 1S5,43.667814,-79.311798,43.667814|-79.311798
M4L 3Z6,43.668067932128906,-79.30902099609375,43.668067932128906|-79.30902099609375
M4L 1S5,43.667971042456934,-79.31236091085351,43.667971042456934|-79.31236091085351
M4L 3Y4,43.667732973083375,-79.31126039612128,43.667732973083375|-79.31126039612128
M4L,43.668452241358665,-79.30891625645508,43.668452241358665|-79.30891625645508
M4L 3N7,43.671297344340665,-79.30790374598847,43.671297344340665|-79.30790374598847
M4L 1S5,43.667732,-79.31255999999998,43.667732|-79.31256
M4L 1X6,43.671622,-79.315495,43.671622|-79.315495
M4L 3Y5,43.667977,-79.30933399999998,43.667977|-79.309334
M4L 3Y5,43.66755,-79.31042,43.66755|-79.31042
M4L 6S6,43.667918,-79.31043588333334,43.667918|-79.31043588333334
M4L 3P7,43.67299231017114,-79.30805232158183,43.67299231017114|-79.30805232158183
M4L 3Y5,43.667993,-79.309291,43.667993|-79.309291
M4L 3Z6,43.66803337093279,-79.30899329484507,43.66803337093279|-79.30899329484507
M5E 1Z4,43.64587561049558,-79.37538086699436,43.64587561049558|-79.37538086699436
M5E,43.644620960340795,-79.37526187780972,43.6446209603408|-79.37526187780972
M5E,43.646941586989506,-79.37491418596888,43.646941586989506|-79.37491418596888
M5V 3N3,43.64703,-79.39715600000002,43.64703|-79.397156
M5E 1W2,43.64696445846655,-79.37440258334287,43.64696445846655|-79.37440258334287
M5E 1W2,43.64653,-79.37425,43.64653|-79.37425
M5E 1W2,43.64700201774003,-79.37357933690848,43.64700201774003|-79.37357933690848
M5E 1W2,43.64683936839649,-79.37445154469805,43.646839368396485|-79.37445154469805
M5E 1A1,43.646695,-79.375292,43.646695|-79.375292
M5E 1W2,43.646907748587225,-79.37442152865991,43.646907748587225|-79.37442152865991
M5E 1W2,43.64691969321232,-79.37442136832897,43.64691969321232|-79.37442136832897
M5E,43.646599010769435,-79.3757780928356,43.646599010769435|-79.3757780928356
M5E 1Z4,43.64610053508474,-79.37580008798571,43.64610053508474|-79.3758000879857
M5E 1Z4,43.646117,-79.375472,43.646117|-79.375472
M5E,43.645912,-79.376327,43.645912|-79.376327
M5E 1W2,43.646818822062166,-79.37455185495752,43.64681882206217|-79.37455185495752
M5E,43.647211289512434,-79.37490378139024,43.64721128951242|-79.37490378139023
M5E,43.646874,-79.375045,43.646874|-79.375045
M5E 1W2,43.64696058734162,-79.37455901006861,43.64696058734161|-79.37455901006861
M5W,43.645752969610946,-79.37672937830575,43.645752969610946|-79.37672937830575
M5E 1W2,43.646732795719956,-79.37455735381829,43.64673279571995|-79.3745573538183
M5E,43.64660055812896,-79.3757780928356,43.64660055812896|-79.3757780928356
M5E,43.64543107931874,-79.37561312904346,43.64543107931874|-79.37561312904347
M5E,43.646085652562654,-79.37621249608299,43.64608565256266|-79.37621249608299
M5E 1Z4,43.6462354611886,-79.37600354287648,43.646235461188596|-79.37600354287649
M5E 1W2,43.646489786960096,-79.37456285267876,43.64648978696009|-79.37456285267876
M5E 1W2,43.646968,-79.37442,43.646968|-79.37442
M5E,43.6468268,-79.37564859999998,43.6468268|-79.3756486
M5E 1W2,43.646863,-79.374427,43.646863|-79.374427
M5E,43.64722180176725,-79.37474981374038,43.64722180176724|-79.37474981374038
M5E,43.646525,-79.376683,43.646525|-79.376683
M5E,43.64567926848854,-79.37633896753167,43.64567926848854|-79.37633896753167
M5E 1W2,43.646297188005036,-79.37443637880553,43.646297188005036|-79.37443637880553
M5E,43.64530085356717,-79.37517322416177,43.64530085356717|-79.37517322416176
M5E,43.64693164351224,-79.37515122886283,43.64693164351224|-79.37515122886283
M5E 1W2,43.6468,-79.374088,43.6468|-79.374088
M5E,43.64684156442478,-79.37609152323141,43.64684156442478|-79.37609152323141
M5E,43.64682452245506,-79.37565162062123,43.64682452245506|-79.37565162062124
M5E 1W2,43.64682502561437,-79.37449686633165,43.64682502561437|-79.37449686633165
M5J 0B9,43.64094517566922,-79.37798624076306,43.640945175669216|-79.37798624076306
M9W 1G8,43.70241281675706,-79.57754464479876,43.702412816757054|-79.57754464479876
M9W 1P7,43.71100888025233,-79.56866575690484,43.71100888025233|-79.56866575690485
M9R,43.693425269364006,-79.55758635011445,43.69342526936401|-79.55758635011445
M9R 2H1,43.690537,-79.56187800000002,43.690537|-79.561878
M9W,43.698813506579846,-79.57506895065308,43.69881350657984|-79.57506895065308
M4C 1N1,43.68958103622805,-79.29015124581889,43.68958103622805|-79.29015124581889
M4C 1N1,43.689679,-79.290642,43.689679|-79.290642
M4C 1L8,43.689199,-79.297331,43.689199|-79.297331
L6A 2E8,43.85229810917003,-79.5222974520767,43.85229810917002|-79.5222974520767
L4K 5R1,43.833521849003105,-79.51967698452471,43.8335218490031|-79.5196769845247
L6A,43.83939208944464,-79.54089207776343,43.83939208944464|-79.54089207776344
L6A,43.84446957201185,-79.54248762030271,43.84446957201184|-79.54248762030271
L6A 0J6,43.855905959046076,-79.51341575120124,43.85590595904608|-79.51341575120124
L6A 3X5,43.842667408703015,-79.54123640920565,43.84266740870301|-79.54123640920565
L6A,43.84014138111099,-79.54024667998512,43.84014138111099|-79.54024667998513
L6A 1G5,43.854237128562325,-79.51625694477677,43.85423712856233|-79.51625694477677
L6A 3V8,43.84479791020018,-79.53499660595956,43.84479791020017|-79.53499660595956
L6A 3P9,43.849222999999995,-79.53276899999999,43.849223|-79.532769
L4K 2N6,43.836152264451535,-79.50663002404028,43.83615226445153|-79.50663002404028
L6A 0C5,43.834457880441896,-79.53389714202207,43.8344578804419|-79.53389714202207
L6A 4V6,43.8559833,-79.51264859999998,43.8559833|-79.5126486
L4K 4Z1,43.83754885193589,-79.5024159550667,43.83754885193589|-79.50241595506668
L4K 2N6,43.83566634130986,-79.50953741617799,43.83566634130986|-79.50953741617798
L6A 3N9,43.849130042210724,-79.53480892174126,43.849130042210724|-79.53480892174127
L4K 2N9,43.834148529061785,-79.52093794941901,43.8341485290618|-79.52093794941902
L6A,43.84455258085973,-79.54291226641459,43.84455258085973|-79.5429122664146
L6A 3N9,43.84958510000001,-79.53505729999998,43.8495851|-79.5350573
L6A,43.855056,-79.51281800000002,43.855056|-79.512818
L6A 1S1,43.8460744,-79.53586259999999,43.8460744|-79.5358626
L6A 3N9,43.84796335432708,-79.53579722283929,43.84796335432708|-79.5357972228393
L6A,43.841947456450825,-79.54193754018209,43.84194745645082|-79.5419375401821
L6A,43.84035514282482,-79.54129349360457,43.84035514282482|-79.54129349360456
L4K,43.83663953848272,-79.50489431619644,43.83663953848271|-79.50489431619644
L4K 2N9,43.83183,-79.52689000000002,43.83183|-79.52689
L6A 3X5,43.842589033146346,-79.53976924875288,43.84258903314634|-79.53976924875288
L6A 3N9,43.84965800000001,-79.534885,43.849658|-79.534885
L6A 1L1,43.847532106747806,-79.50802256381516,43.84753210674781|-79.50802256381515
L6A,43.85220668159338,-79.52674458192675,43.85220668159338|-79.52674458192675
L6A 3N9,43.847011986229774,-79.53579054947384,43.847011986229774|-79.53579054947384
L6A 2C8,43.851562,-79.534796,43.851562|-79.534796
L6A,43.844078976303365,-79.5407878871273,43.84407897630337|-79.5407878871273
L6A,43.844298557539545,-79.54128300869144,43.84429855753955|-79.54128300869144
L6A,43.84358803353055,-79.54265253234034,43.84358803353055|-79.54265253234034
M9C 5P8,43.64506997977582,-79.56702242428679,43.64506997977582|-79.56702242428678
M9B,43.63186764355303,-79.55472710616642,43.63186764355303|-79.55472710616642
M9B,43.631032,-79.554614,43.631032|-79.554614
M9B,43.63143797301336,-79.5544472137325,43.63143797301335|-79.5544472137325
M9C 1A8,43.62060200000001,-79.556441,43.620602|-79.556441
M9C 5M4,43.618987316068335,-79.55887120650834,43.618987316068335|-79.55887120650834
M1M 3G3,43.72323166290261,-79.2496824611342,43.723231662902606|-79.24968246113421
M1M 1N2,43.72100515830478,-79.23778954268072,43.72100515830479|-79.23778954268072
M1K,43.72505367662223,-79.25301949095291,43.725053676622224|-79.25301949095291
M1N,43.71722130806936,-79.25474805484917,43.717221308069384|-79.25474805484917
M1K 2R5,43.735073096514256,-79.25766706466675,43.73507309651425|-79.25766706466675
M1N 1V4,43.70982450095888,-79.24854146029809,43.70982450095888|-79.24854146029809
M1N,43.70884599952643,-79.2489831674816,43.70884599952643|-79.2489831674816
M1M,43.70860936539727,-79.23075013891413,43.70860936539726|-79.23075013891412
M9W,43.687062300529654,-79.58710960615133,43.68706230052966|-79.58710960615133
M9W 1J9,43.687044223022006,-79.59732012158199,43.687044223022|-79.59732012158199
M9W 1J9,43.686176430260886,-79.59603309631349,43.68617643026088|-79.59603309631348
M9W 5G1,43.68794329710804,-79.59637351622737,43.687943297108035|-79.59637351622737
M9W 6H5,43.69007523113208,-79.58378687732292,43.690075231132084|-79.58378687732292
M9W,43.692173361386814,-79.57661926746368,43.69217336138681|-79.57661926746368
M9W 5N4,43.68728586892978,-79.5984363555908,43.687285868929784|-79.59843635559082
M9W 6H5,43.69026486498151,-79.58385864437105,43.69026486498151|-79.58385864437105
M9W 1J3,43.689422799999996,-79.5780786,43.6894228|-79.5780786
L4V 1C8,43.686267240792894,-79.60639668476044,43.68626724079291|-79.60639668476044
M9W 4Z5,43.677823285557785,-79.58311906599249,43.677823285557785|-79.5831190659925
M9W,43.68652750202238,-79.58719975067797,43.68652750202238|-79.58719975067797
M9W 5A8,43.700042631121455,-79.58605863133427,43.70004263112145|-79.58605863133427
M9W 5E8,43.68494671377397,-79.59426283836366,43.68494671377397|-79.59426283836365
L4V 1C8,43.686572776793135,-79.60380233393755,43.686572776793135|-79.60380233393754
M9W,43.68880888434824,-79.5857474308373,43.688808884348234|-79.58574743083729
M9W,43.681153403467206,-79.5925391588586,43.681153403467206|-79.59253915885859
M9W 5E7,43.678962,-79.59119799999998,43.678962|-79.591198
M9R 3T9,43.682261762512766,-79.56823775141895,43.68226176251277|-79.56823775141896
M9W 6L9,43.67728569134336,-79.58691447218865,43.67728569134335|-79.58691447218865
L4V 1L4,43.68988739000581,-79.60672338718594,43.689887390005815|-79.60672338718594
L4V,43.69698288575793,-79.60701942443849,43.69698288575792|-79.60701942443848
K0C,45.37565900000001,-74.90241999999998,45.375659|-74.90242
K0C,45.38024612906076,-74.90273594856262,45.38024612906076|-74.90273594856262
K0C,45.385821755469465,-74.90333433865435,45.38582175546945|-74.90333433865435
M1S,43.80387422834321,-79.28805852527512,43.80387422834321|-79.28805852527513
M1V 1V3,43.803076729830494,-79.29361725934119,43.80307672983049|-79.29361725934118
M1V,43.804340342821426,-79.2877655512685,43.80434034282142|-79.2877655512685
M1S 2W7,43.797819,-79.270737,43.797819|-79.270737
M1V,43.80450084175762,-79.28994578673381,43.804500841757616|-79.28994578673381
M1V,43.80461,-79.28958,43.80461|-79.28958
M1V,43.80532748968114,-79.28881555795671,43.80532748968114|-79.2888155579567
M1V 0C9,43.805533000000004,-79.287846,43.805533|-79.287846
M1V 1T1,43.80472918404149,-79.29888971746686,43.80472918404148|-79.29888971746686
M1W 3G5,43.799599540289535,-79.30622537563188,43.79959954028954|-79.30622537563188
M1V 5B5,43.80899869803463,-79.29010047715502,43.80899869803463|-79.29010047715501
M1K 2P3,43.731470937076594,-79.26869157944776,43.73147093707659|-79.26869157944776
M1K 2B5,43.72768846107342,-79.26605655631752,43.72768846107342|-79.26605655631751
M1K,43.73200926072711,-79.26453709017373,43.73200926072711|-79.26453709017373
M1K 2C7,43.73182775681721,-79.26791408691976,43.731827756817204|-79.26791408691976
M1L,43.724034,-79.30067700000002,43.724034|-79.300677
M1L,43.72637561752593,-79.29218091055165,43.726375617525925|-79.29218091055164
M1L,43.727853355823854,-79.29281248742204,43.72785335582385|-79.29281248742205
M1L 4W6,43.72930475854218,-79.28877154670073,43.72930475854217|-79.28877154670074
M1L 4V9,43.72501020746727,-79.29020064483524,43.725010207467264|-79.29020064483524
M1L,43.72341286761564,-79.29961681365967,43.72341286761563|-79.29961681365967
M1L,43.728053,-79.29414200000002,43.728053|-79.294142
M1L,43.727770213462136,-79.28757905960083,43.72777021346213|-79.28757905960083
M1L,43.7162878856343,-79.28333714604379,43.7162878856343|-79.2833371460438
M4A 2V9,43.7171540199557,-79.31084769974869,43.7171540199557|-79.31084769974869
M1L 4V9,43.72310661006097,-79.29058644709535,43.72310661006097|-79.29058644709536
M1L,43.72657427061207,-79.29724790970796,43.72657427061207|-79.29724790970795
M1L,43.72814050661415,-79.2908146234283,43.72814050661415|-79.29081462342829
M1L 4T7,43.724360499999996,-79.28751590000002,43.7243605|-79.2875159
M1L,43.72865792980479,-79.28591419611088,43.7286579298048|-79.28591419611087
M1L,43.72766322193293,-79.29493904113771,43.72766322193292|-79.2949390411377
M1L,43.729395200000006,-79.2926374,43.7293952|-79.2926374
M1L 2L9,43.72715,-79.29278199999997,43.72715|-79.292782
M1L 1Z8,43.715234291845036,-79.28650639185544,43.71523429184505|-79.28650639185544
M8X 2X5,43.64501004827514,-79.52237930103195,43.64501004827513|-79.52237930103196
M8Z 2C4,43.625352773079044,-79.52907322434908,43.62535277307904|-79.52907322434908
M8Z 1S2,43.62141902504786,-79.52477060788105,43.621419025047864|-79.52477060788105
M8Z 5G5,43.63188818744491,-79.53077764350374,43.63188818744491|-79.53077764350373
M8Z 5Z8,43.6228496,-79.53487729999998,43.6228496|-79.53487729999999
M9B,43.637509355512975,-79.53926097467966,43.63750935551297|-79.53926097467965
M9B 6E3,43.63264296102887,-79.54418447088408,43.632642961028864|-79.54418447088408
M9B 6L9,43.639742,-79.53699300000002,43.639742|-79.536993
M8Z 1S2,43.62067853539907,-79.52443986647002,43.62067853539908|-79.52443986647002
M8Z,43.6441229,-79.52561440000002,43.6441229|-79.5256144
M8Z 1S2,43.621144991090965,-79.52471941208853,43.62114499109097|-79.52471941208853
M8X 2W4,43.64542700000001,-79.522446,43.645427|-79.522446
M1R,43.75924688137414,-79.31084454059602,43.75924688137414|-79.31084454059601
M1T,43.77319184979364,-79.32161572574792,43.77319184979365|-79.32161572574792
M3A 1L1,43.746746069031104,-79.32250154263845,43.74674606903112|-79.32250154263845
M3A 1L1,43.74668925352585,-79.32267760470741,43.74668925352585|-79.3226776047074
M1T 3J4,43.77567407050546,-79.32243001743102,43.77567407050545|-79.32243001743102
M3A 1H1,43.744079,-79.31872299999998,43.744079|-79.318723
M3A,43.74044697317024,-79.32416861639062,43.740446973170236|-79.32416861639062
M3B 1X8,43.753958166259956,-79.35851027343855,43.753958166259956|-79.35851027343855
M3B 1X8,43.7541571762776,-79.35868078376943,43.754157176277594|-79.35868078376943
M3B 1X9,43.75400560719613,-79.35883477810252,43.75400560719613|-79.35883477810252
M3B,43.753798486007135,-79.35900527146389,43.753798486007135|-79.35900527146389
M3B 1Y8,43.75620912898772,-79.35882377851577,43.75620912898773|-79.35882377851577
M9B 1B3,43.635351367040215,-79.54131559036786,43.63535136704021|-79.54131559036786
M9B,43.638372021354634,-79.5389097138195,43.638372021354634|-79.53890971381952
M9A 1B5,43.650151224667646,-79.52771260122452,43.65015122466766|-79.52771260122452
M9A 1C2,43.64492289011928,-79.53226917659492,43.64492289011927|-79.53226917659492
